id,order,size,cr,lambda_2,lambda_2_mult,lcr,ucr,lambda_n,lambda_n_mult,edge_orbits,vertex_orbits,group_size,bipartite,regular,1_walk_regular
37734,108,162,False,0.171357,6,False,True,6.0,1,3.0,1.0,108.0,1.0,1.0,False
37736,108,162,False,0.354249,2,False,True,6.0,1,2.0,1.0,108.0,1.0,1.0,False
37738,108,162,False,0.377912,6,False,True,6.0,1,2.0,1.0,108.0,1.0,1.0,False
37740,108,162,False,0.16025,2,False,True,6.0,1,3.0,1.0,108.0,1.0,1.0,False
37742,108,162,True,0.485863,12,True,True,5.732051,6,1.0,1.0,648.0,0.0,1.0,True
37744,108,162,False,0.354249,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
37746,108,162,False,0.32219,6,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
37748,110,165,True,0.475662,10,True,True,6.0,1,1.0,1.0,1320.0,1.0,1.0,True
37750,110,165,False,0.489179,10,False,True,6.0,1,2.0,1.0,110.0,1.0,1.0,False
37758,110,165,False,0.209392,4,False,True,6.0,1,2.0,1.0,220.0,1.0,1.0,False
37760,110,165,False,0.107767,2,False,True,6.0,1,2.0,1.0,220.0,1.0,1.0,False
37762,110,165,False,0.18413,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37764,110,165,False,0.107767,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37766,110,165,False,0.013037,2,False,True,6.0,1,2.0,1.0,220.0,1.0,1.0,False
37768,110,165,False,0.090659,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37770,110,165,False,0.056287,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37772,110,165,False,0.133338,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37774,110,165,False,0.082086,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37776,110,165,False,0.107767,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37778,110,165,False,0.15881,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37780,110,165,False,0.167262,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
37784,110,165,False,0.030374,2,False,True,6.0,1,3.0,1.0,110.0,1.0,1.0,False
50948,110,220,True,1.267949,10,True,True,8.0,1,1.0,1.0,2640.0,1.0,1.0,True
51038,110,330,True,2.763932,12,True,True,9.854102,12,1.0,1.0,1320.0,0.0,1.0,True
52546,110,165,True,0.502788,12,True,True,6.0,1,1.0,2.0,1320.0,1.0,1.0,True
56136,110,990,True,12.0,11,True,True,22.0,54,1.0,1.0,7920.0,0.0,1.0,True
1098,112,560,True,6.0,20,True,True,20.0,1,1.0,1.0,161280.0,1.0,1.0,True
1210,112,168,True,0.438447,7,True,True,6.0,1,1.0,2.0,168.0,1.0,1.0,True
37788,112,168,False,0.198062,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37790,112,168,False,0.066764,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37792,112,168,False,0.066764,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37794,112,168,False,0.198062,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37796,112,168,False,0.050144,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37798,112,168,False,0.016762,2,False,True,6.0,1,2.0,1.0,15032385536.0,1.0,1.0,False
37800,112,168,False,0.202067,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37802,112,168,False,0.0792,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37804,112,168,False,0.054303,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37806,112,168,False,0.153262,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37808,112,168,False,0.202067,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37810,112,168,False,0.161423,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37812,112,168,False,0.087474,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37814,112,168,False,0.012576,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37816,112,168,False,0.198062,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37818,112,168,False,0.12867,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37820,112,168,False,0.029302,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37822,112,168,False,0.177714,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37824,112,168,False,0.116347,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37826,112,168,False,0.198062,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37828,112,168,False,0.202067,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37830,112,168,False,0.050144,2,False,True,6.0,1,2.0,1.0,224.0,1.0,1.0,False
37832,112,168,False,0.116347,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37834,112,168,False,0.066764,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37836,112,168,False,0.198062,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37838,112,168,False,0.066764,2,False,True,6.0,1,2.0,1.0,458752.0,1.0,1.0,False
37840,112,168,False,0.050144,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37842,112,168,False,0.198062,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37844,112,168,True,0.451675,6,True,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37846,112,168,False,0.050144,2,False,True,6.0,1,3.0,1.0,112.0,1.0,1.0,False
37848,112,168,True,0.451675,6,True,True,6.0,1,1.0,1.0,336.0,1.0,1.0,True
37852,112,168,False,0.421859,7,False,True,6.0,1,2.0,1.0,112.0,1.0,1.0,False
37856,112,168,True,0.438447,7,True,True,6.0,1,1.0,1.0,672.0,1.0,1.0,True
37858,112,168,True,0.354249,6,True,True,6.0,1,1.0,1.0,1344.0,1.0,1.0,True
37860,112,168,False,0.26249,2,False,True,6.0,1,2.0,1.0,1792.0,1.0,1.0,False
51046,112,224,True,0.304482,2,True,True,8.0,1,1.0,1.0,448.0,1.0,1.0,True
51173,112,1680,True,28.0,90,True,True,40.0,21,1.0,1.0,26127360.0,0.0,1.0,True
51368,112,336,True,1.627719,7,True,True,12.0,1,1.0,1.0,2688.0,1.0,1.0,True
37864,114,171,True,0.226397,6,True,True,6.0,1,1.0,1.0,342.0,1.0,1.0,True
37868,114,171,False,0.108366,2,False,True,6.0,1,2.0,1.0,228.0,1.0,1.0,False
37870,114,171,False,0.036342,2,False,True,6.0,1,2.0,1.0,228.0,1.0,1.0,False
37872,114,171,False,0.124243,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37874,114,171,False,0.084453,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37876,114,171,False,0.147998,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37878,114,171,False,0.171625,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37880,114,171,False,0.028285,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37882,114,171,False,0.108366,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37884,114,171,False,0.076463,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37886,114,171,False,0.155884,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37888,114,171,False,0.052423,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37890,114,171,False,0.195197,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37892,114,171,False,0.036342,2,False,True,6.0,1,3.0,1.0,114.0,1.0,1.0,False
37894,114,171,False,0.012139,2,False,True,6.0,1,2.0,1.0,228.0,1.0,1.0,False
37902,116,174,False,0.188631,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37904,116,174,False,0.027321,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37906,116,174,False,0.120039,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37908,116,174,False,0.108534,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37910,116,174,False,0.050639,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37912,116,174,False,0.150623,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37914,116,174,False,0.011724,2,False,True,6.0,1,2.0,1.0,232.0,1.0,1.0,False
37916,116,174,False,0.199964,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37918,116,174,False,0.046759,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37920,116,174,False,0.081586,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37922,116,174,False,0.143,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37924,116,174,False,0.073866,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37926,116,174,False,0.015627,2,False,True,6.0,1,2.0,1.0,31138512896.0,1.0,1.0,False
37928,116,174,False,0.165842,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37930,116,174,False,0.108534,2,False,True,6.0,1,3.0,1.0,116.0,1.0,1.0,False
37932,116,174,False,0.30208,4,False,True,6.0,1,2.0,1.0,232.0,1.0,1.0,False
53766,117,2106,True,27.0,26,True,True,39.0,90,1.0,1.0,12130560.0,0.0,1.0,True
37934,118,177,False,0.160345,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37936,118,177,False,0.071398,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37938,118,177,False,0.078862,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37940,118,177,False,0.116044,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37942,118,177,False,0.048944,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37944,118,177,False,0.145624,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37946,118,177,False,0.18239,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37948,118,177,False,0.026404,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37950,118,177,False,0.13825,2,False,True,6.0,1,3.0,1.0,118.0,1.0,1.0,False
37952,118,177,False,0.01133,2,False,True,6.0,1,2.0,1.0,236.0,1.0,1.0,False
1122,120,180,False,0.097887,3,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
1312,120,720,True,2.291796,4,True,True,15.708204,4,1.0,1.0,14400.0,0.0,1.0,True
33628,120,600,True,5.0,16,True,True,20.0,1,1.0,1.0,28800.0,1.0,1.0,True
37958,120,180,False,0.130145,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37960,120,180,False,0.187067,4,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37962,120,180,False,0.032808,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37964,120,180,False,0.225884,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37966,120,180,False,0.33371,4,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37968,120,180,False,0.097887,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37970,120,180,False,0.412392,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37972,120,180,False,0.306064,4,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37974,120,180,False,0.33371,4,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37976,120,180,False,0.097887,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37978,120,180,False,0.381966,6,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37980,120,180,False,0.090687,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37982,120,180,False,0.381966,6,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37984,120,180,False,0.267949,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37986,120,180,False,0.130145,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37988,120,180,False,0.043705,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
37990,120,180,False,0.014604,2,False,True,6.0,1,2.0,1.0,64424509440.0,1.0,1.0,False
37992,120,180,False,0.090687,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37994,120,180,False,0.090687,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37996,120,180,False,0.187067,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
37998,120,180,False,0.097887,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38000,120,180,False,0.155116,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38002,120,180,False,0.032808,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38004,120,180,False,0.133732,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38006,120,180,False,0.172909,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38008,120,180,False,0.140868,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38010,120,180,False,0.172909,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38012,120,180,False,0.025533,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38014,120,180,False,0.043705,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38016,120,180,False,0.069052,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38018,120,180,False,0.10148,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38020,120,180,False,0.112245,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38022,120,180,False,0.076272,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38024,120,180,False,0.047332,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38026,120,180,False,0.058201,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38028,120,180,False,0.010956,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38030,120,180,False,0.176452,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38032,120,180,False,0.058201,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38034,120,180,False,0.130145,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38050,120,180,False,0.438447,10,True,False,5.709275,6,2.0,1.0,240.0,0.0,1.0,False
38052,120,180,False,0.267949,6,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38056,120,180,False,0.324869,6,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38072,120,180,False,0.157764,3,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38079,120,180,False,0.243402,3,False,True,5.618034,6,2.0,1.0,240.0,0.0,1.0,False
38081,120,180,True,0.381966,6,True,True,6.0,1,1.0,1.0,720.0,1.0,1.0,True
38109,120,180,False,0.243402,3,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38117,120,180,False,0.28001,8,False,True,6.0,1,2.0,1.0,120.0,1.0,1.0,False
38119,120,180,False,0.445677,8,False,True,6.0,1,2.0,1.0,120.0,1.0,1.0,False
38121,120,180,False,0.381966,6,True,False,5.756598,6,2.0,1.0,240.0,0.0,1.0,False
38123,120,180,False,0.411103,6,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38125,120,180,False,0.381966,6,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38127,120,180,False,0.058201,2,False,True,6.0,1,2.0,1.0,983040.0,1.0,1.0,False
38129,120,180,False,0.172909,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38133,120,180,False,0.381966,6,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38137,120,180,False,0.34243,6,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38141,120,180,False,0.267949,2,False,True,6.0,1,2.0,1.0,120.0,1.0,1.0,False
38143,120,180,False,0.130145,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38145,120,180,False,0.267949,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38147,120,180,False,0.097887,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38149,120,180,False,0.097887,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38151,120,180,False,0.10148,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38153,120,180,False,0.130145,2,False,True,6.0,1,3.0,1.0,120.0,1.0,1.0,False
38155,120,180,True,0.381966,8,True,True,6.0,1,1.0,1.0,720.0,1.0,1.0,True
38157,120,180,False,0.381966,4,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38159,120,180,False,0.208712,4,False,True,6.0,1,2.0,1.0,480.0,1.0,1.0,False
38161,120,180,False,0.381966,3,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
38163,120,180,False,0.090687,2,False,True,6.0,1,2.0,1.0,240.0,1.0,1.0,False
44126,120,3060,True,48.0,85,True,True,60.0,34,1.0,1.0,1958400.0,0.0,1.0,True
51415,120,900,True,10.0,24,True,True,30.0,1,2.0,1.0,46080.0,1.0,1.0,False
51449,120,360,False,0.381966,3,False,True,8.0,60,4.0,2.0,120.0,0.0,1.0,False
52547,120,180,True,0.354249,8,True,True,6.0,1,1.0,2.0,720.0,1.0,1.0,True
38165,122,183,False,0.073807,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38167,122,183,False,0.024705,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38169,122,183,False,0.136341,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38171,122,183,False,0.045799,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38173,122,183,False,0.108629,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38175,122,183,False,0.150137,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38177,122,183,False,0.170797,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38179,122,183,False,0.0106,2,False,True,6.0,1,2.0,1.0,244.0,1.0,1.0,False
38181,122,183,True,0.211876,6,True,True,6.0,1,1.0,1.0,366.0,1.0,1.0,True
38183,122,183,False,0.066819,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38185,122,183,False,0.129431,2,False,True,6.0,1,3.0,1.0,122.0,1.0,1.0,False
38193,124,186,False,0.064692,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38195,124,186,False,0.175372,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38197,124,186,False,0.175372,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38199,124,186,False,0.07146,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38201,124,186,False,0.023916,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38203,124,186,False,0.132027,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38205,124,186,False,0.044339,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38207,124,186,False,0.105184,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38209,124,186,False,0.09509,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38211,124,186,False,0.165409,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38213,124,186,False,0.04094,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38215,124,186,False,0.125333,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38217,124,186,False,0.013678,2,False,True,6.0,1,2.0,1.0,133143986180.0,1.0,1.0,False
38219,124,186,False,0.145393,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
38221,124,186,False,0.010261,2,False,True,6.0,1,2.0,1.0,248.0,1.0,1.0,False
38223,124,186,False,0.09509,2,False,True,6.0,1,3.0,1.0,124.0,1.0,1.0,False
55829,125,4000,True,60.0,48,True,True,80.0,12,1.0,1.0,10368000.0,0.0,1.0,True
55832,125,750,True,5.0,12,True,True,15.0,64,1.0,1.0,10368000.0,0.0,1.0,True
1397,126,189,True,0.55051,21,True,True,6.0,1,1.0,2.0,12096.0,1.0,1.0,True
38227,126,189,False,0.467911,2,False,True,6.0,1,2.0,1.0,126.0,1.0,1.0,False
38231,126,189,False,0.16025,2,False,True,6.0,1,2.0,1.0,252.0,1.0,1.0,False
38233,126,189,False,0.185995,4,False,True,6.0,1,2.0,1.0,252.0,1.0,1.0,False
38235,126,189,False,0.127914,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38237,126,189,False,0.088854,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38239,126,189,False,0.1019,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38241,126,189,False,0.023164,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38243,126,189,False,0.140869,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38245,126,189,False,0.16025,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38247,126,189,False,0.029766,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38249,126,189,False,0.16025,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38251,126,189,False,0.009938,2,False,True,6.0,1,2.0,1.0,252.0,1.0,1.0,False
38253,126,189,False,0.042947,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38255,126,189,False,0.121426,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38257,126,189,False,0.062666,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38259,126,189,False,0.069222,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38261,126,189,False,0.16025,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38263,126,189,False,0.160271,2,False,True,6.0,1,3.0,1.0,126.0,1.0,1.0,False
38267,126,189,True,0.205254,6,True,True,6.0,1,1.0,1.0,378.0,1.0,1.0,True
38273,126,189,False,0.088854,2,False,True,6.0,1,2.0,1.0,252.0,1.0,1.0,False
38275,126,189,False,0.029766,2,False,True,6.0,1,2.0,1.0,252.0,1.0,1.0,False
50949,126,252,True,1.318669,27,True,True,7.302776,8,1.0,1.0,1512.0,0.0,1.0,True
51498,126,2835,True,42.0,90,True,True,54.0,35,1.0,1.0,13063680.0,0.0,1.0,True
45603,127,2667,True,37.58977,42,True,True,49.750637,42,1.0,1.0,5334.0,0.0,1.0,True
54318,127,889,True,6.824565,14,True,True,19.366251,14,1.0,1.0,1778.0,0.0,1.0,True
33770,128,448,True,2.0,7,True,True,14.0,1,1.0,1.0,645120.0,1.0,1.0,True
38279,128,192,False,0.202067,2,False,True,6.0,1,2.0,1.0,512.0,1.0,1.0,False
38281,128,192,False,0.152241,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38283,128,192,False,0.349087,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38285,128,192,False,0.290725,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38287,128,192,False,0.290725,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38289,128,192,False,0.407138,8,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38291,128,192,True,0.422065,8,True,True,6.0,1,1.0,1.0,768.0,1.0,1.0,True
38293,128,192,False,0.152241,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38295,128,192,False,0.152241,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38297,128,192,False,0.202067,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38299,128,192,False,0.349087,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38301,128,192,False,0.051184,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38303,128,192,False,0.202067,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38305,128,192,False,0.250882,4,False,True,6.0,1,2.0,1.0,512.0,1.0,1.0,False
38307,128,192,True,0.202067,6,True,True,6.0,1,1.0,1.0,768.0,1.0,1.0,True
38309,128,192,False,0.422065,8,False,True,6.0,1,2.0,1.0,512.0,1.0,1.0,False
38311,128,192,False,0.202067,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38313,128,192,False,0.202067,2,False,True,6.0,1,2.0,1.0,4096.0,1.0,1.0,False
38315,128,192,False,0.202067,2,False,True,6.0,1,2.0,1.0,512.0,1.0,1.0,False
38317,128,192,False,0.051184,2,False,True,6.0,1,2.0,1.0,2097152.0,1.0,1.0,False
38319,128,192,False,0.414397,8,False,True,6.0,1,2.0,1.0,128.0,1.0,1.0,False
38321,128,192,False,0.038429,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38323,128,192,False,0.152241,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38325,128,192,False,0.152241,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38327,128,192,False,0.152241,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38329,128,192,False,0.152241,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38331,128,192,False,0.407138,8,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38333,128,192,False,0.290725,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38335,128,192,False,0.290725,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38337,128,192,False,0.290725,4,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38339,128,192,False,0.012837,2,False,True,6.0,1,2.0,1.0,274877906940.0,1.0,1.0,False
38341,128,192,False,0.051184,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38343,128,192,False,0.009631,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38345,128,192,False,0.038429,2,False,True,6.0,1,2.0,1.0,256.0,1.0,1.0,False
38347,128,192,False,0.136553,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38349,128,192,False,0.155367,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38351,128,192,False,0.098767,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38353,128,192,False,0.060732,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38355,128,192,False,0.117699,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38357,128,192,False,0.051184,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38359,128,192,False,0.180318,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38361,128,192,False,0.067088,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38363,128,192,False,0.089284,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38365,128,192,False,0.041621,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38367,128,192,False,0.164736,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38369,128,192,False,0.12399,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38371,128,192,False,0.152241,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38373,128,192,False,0.022447,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38375,128,192,False,0.152241,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
38377,128,192,False,0.152241,2,False,True,6.0,1,3.0,1.0,128.0,1.0,1.0,False
